timestamp,SBN,CN,x,y,z,T
2017-02-10-16-10-49,05,09,72541,1242,20271,46064
2017-02-10-16-10-49,05,10,55663,4294965073,14856,45126
2017-02-10-16-10-49,05,11,66475,4294947762,20253,46059
2017-02-10-16-10-49,05,12,66946,4294954208,14543,46028
2017-02-10-16-10-49,05,13,31088,3373,11629,46046
2017-02-10-16-10-49,05,14,58235,4294957735,13563,46061
2017-02-10-16-10-49,05,15,48079,4294947132,15711,46027
2017-02-10-16-10-49,05,16,42131,4294966542,18762,46100
2017-02-10-16-10-49,06,01,70728,5815,14212,46144
2017-02-10-16-10-49,06,02,71861,4294961056,19233,46071
2017-02-10-16-10-49,06,03,68583,4294955968,21022,46007
2017-02-10-16-10-49,06,04,64523,4294956991,20968,46095
2017-02-10-16-10-49,06,05,63931,4294958426,18527,46030
2017-02-10-16-10-49,06,06,57842,18720,12205,46045
2017-02-10-16-10-49,06,07,66394,4294965676,17713,46071
2017-02-10-16-10-49,06,08,50891,4294963180,14261,46048
2017-02-10-16-10-49,06,09,69152,6851,13676,45836
2017-02-10-16-10-49,06,10,76295,13609,8015,46042
2017-02-10-16-10-49,06,11,58901,4294940012,14118,45991
2017-02-10-16-10-49,06,12,65606,4294960687,17529,46105
2017-02-10-16-10-49,06,13,64709,4294954318,22426,46024
2017-02-10-16-10-49,06,14,74305,4294948847,6627,46039
2017-02-10-16-10-49,06,15,46699,4294960982,19348,46071
2017-02-10-16-10-49,06,16,66009,4294940053,14528,46106
2017-02-10-16-10-49,07,01,76603,4294948552,18335,46130
2017-02-10-16-10-49,07,02,77916,4294944357,22171,46059
2017-02-10-16-10-49,07,03,59893,4294963170,25782,46136
2017-02-10-16-10-49,07,04,72995,4294961203,16616,45993
2017-02-10-16-10-49,07,05,60968,4294963755,21620,46053
2017-02-10-16-10-49,07,06,79544,2098,12462,46075
2017-02-10-16-10-49,07,07,65590,3256,18591,46033
2017-02-10-16-10-49,07,08,80718,920,14946,46044
2017-02-10-16-10-49,07,09,84407,2619,9251,46008
2017-02-10-16-10-49,07,10,81846,3808,17421,46009
2017-02-10-16-10-49,07,11,67450,4294964469,16526,46078
2017-02-10-16-10-49,07,12,81042,4294957924,15983,46022
2017-02-10-16-10-49,07,13,62437,4294962910,14522,46026
2017-02-10-16-10-49,07,14,72676,4294940060,27795,46083
2017-02-10-16-10-49,07,15,75398,4294957836,17598,46034
2017-02-10-16-10-49,07,16,51582,4294955086,13892,46074
2017-02-10-16-10-49,08,01,76943,9051,7609,46044
2017-02-10-16-10-49,08,02,73166,4294964499,19501,46075
2017-02-10-16-10-49,08,03,77711,4294962034,21643,46095
2017-02-10-16-10-49,08,04,87632,4294965777,15239,46019
2017-02-10-16-10-49,08,05,75358,4294957621,22865,46038
2017-02-10-16-10-49,08,06,87911,6150,18205,46011
2017-02-10-16-10-49,08,07,95424,4294963955,19762,46011
2017-02-10-16-10-49,08,08,75663,2693,19274,46100
2017-02-10-16-10-49,08,09,75488,4294964435,16315,46011
2017-02-10-16-10-49,08,10,75940,4294960175,14859,45976
2017-02-10-16-10-49,08,11,69425,4294966528,17126,46069
2017-02-10-16-10-49,08,12,80034,4294949615,15176,46041
2017-02-10-16-10-49,08,13,78230,4294941880,17250,46046
2017-02-10-16-10-49,08,14,71610,4294961279,14112,46078
2017-02-10-16-10-49,08,15,82149,4294937087,21255,46065
2017-02-10-16-10-49,08,16,53067,6054,23122,46083
2017-02-10-16-10-49,09,01,80573,4294939331,21095,46100
2017-02-10-16-10-49,09,02,68929,4294966109,12606,46058
2017-02-10-16-10-49,09,03,69346,4294961885,20415,46067
2017-02-10-16-10-49,09,04,64779,4294953923,14816,46022
2017-02-10-16-10-49,09,05,52810,527,19951,46028
2017-02-10-16-10-49,09,06,59994,4294959498,20104,46083
2017-02-10-16-10-49,09,07,77624,4294951626,19612,46002
2017-02-10-16-10-49,09,08,69165,4962,21639,46112
2017-02-10-16-10-49,09,09,73515,14026,16145,46139
2017-02-10-16-10-49,09,10,64154,7986,22703,46031
2017-02-10-16-10-49,09,11,71177,4294963980,11095,46087
2017-02-10-16-10-49,09,12,82700,1084,15026,46083
2017-02-10-16-10-49,09,13,73966,4294948821,20259,46006
2017-02-10-16-10-49,09,14,63080,4294949076,10867,46069
2017-02-10-16-10-49,09,15,72108,4294938307,19751,46039
2017-02-10-16-10-49,09,16,64178,4294952376,14434,46018
2017-02-10-16-10-49,10,01,80551,3532,14366,46043
2017-02-10-16-10-49,10,02,86007,4294962418,21467,45975
2017-02-10-16-10-49,10,03,66586,913,26320,45728
2017-02-10-16-10-49,10,04,71562,4294960389,22534,46039
2017-02-10-16-10-49,10,05,85180,4294962891,28616,46057
2017-02-10-16-10-49,10,06,73068,4294943673,23075,46070
2017-02-10-16-10-49,10,07,65734,4294966893,17197,46027
2017-02-10-16-10-49,10,08,80823,4294963137,18616,46038
2017-02-10-16-10-49,10,09,80207,7802,12200,46084
2017-02-10-16-10-49,10,10,88560,4294961133,21366,46069
2017-02-10-16-10-49,10,11,70744,4294945100,20542,46035
2017-02-10-16-10-49,10,12,72406,6891,13146,46006
2017-02-10-16-10-49,10,13,84276,4294956152,31443,46017
2017-02-10-16-10-49,10,14,54098,4294950850,21669,46144
2017-02-10-16-10-49,10,15,62573,6820,16875,46063
2017-02-10-16-10-49,10,16,70068,4294961606,24394,46066
2017-02-10-16-10-49,11,01,80950,4294958255,23210,46013
2017-02-10-16-10-49,11,02,87462,4294948187,20229,46107
2017-02-10-16-10-49,11,03,74827,4294960866,14462,46075
2017-02-10-16-10-49,11,04,93017,9679,20013,45989
2017-02-10-16-10-49,11,05,78076,4294959134,27711,46037
2017-02-10-16-10-49,11,06,71923,4294966691,7377,46033
2017-02-10-16-10-49,11,07,65648,4294962855,26527,46071
2017-02-10-16-10-49,11,08,93540,4294965346,20638,46107
2017-02-10-16-10-49,11,09,88403,4294964715,28710,46044
2017-02-10-16-10-49,11,10,86801,4294959862,12686,46047
2017-02-10-16-10-49,11,11,61353,3343,19147,46050
2017-02-10-16-10-49,11,12,81514,4294963307,16815,46029
2017-02-10-16-10-49,11,13,92028,4294953718,24436,45993
2017-02-10-16-10-49,11,14,103191,10118,12658,46089
2017-02-10-16-10-49,11,15,82677,4294942427,21465,46099
2017-02-10-16-10-49,11,16,85856,4294954194,13250,46078
2017-02-10-16-10-49,12,01,90013,4294965757,18199,46079
2017-02-10-16-10-49,12,02,96338,4294949605,18498,46073
2017-02-10-16-10-49,12,03,109463,4294952094,22939,46092
2017-02-10-16-10-49,12,04,88597,4294966271,22181,46030
2017-02-10-16-10-49,12,05,75442,4294940512,23755,46116
2017-02-10-16-10-49,12,06,81202,4294957688,16619,46095
2017-02-10-16-10-49,12,07,90978,3440,18971,46063
2017-02-10-16-10-49,12,08,90392,4294964843,15736,46088
2017-02-10-16-10-49,12,09,94624,4294959407,20563,46063
2017-02-10-16-10-49,12,10,82003,4294959328,18111,46024
2017-02-10-16-10-49,12,11,86983,4294959426,20813,46057
2017-02-10-16-10-49,12,12,77484,4294952032,17391,46068
2017-02-10-16-10-49,12,13,84033,4294962797,20829,46036
2017-02-10-16-10-49,12,14,86552,4294962088,14467,46042
2017-02-10-16-10-49,12,15,58760,4294963052,15919,46016
2017-02-10-16-10-49,12,16,64648,4294956698,22679,46052
2017-02-10-16-10-49,13,01,93740,2818,15917,46050
2017-02-10-16-10-49,13,02,75932,4294966359,17873,46109
2017-02-10-16-10-49,13,03,73059,6090,21822,45989
2017-02-10-16-10-49,13,04,83375,4294960423,23298,45983
2017-02-10-16-10-49,13,05,73322,4294951358,15678,46080
2017-02-10-16-10-49,13,06,96387,3409,12702,46059
2017-02-10-16-10-49,13,07,86171,4294961177,22323,46065
2017-02-10-16-10-49,13,08,72545,4294966659,24947,46089
2017-02-10-16-10-49,13,09,70638,4294956062,15504,46026
2017-02-10-16-10-49,13,10,83190,4294965273,20382,46003
2017-02-10-16-10-49,13,11,92787,4294959454,23531,45999
2017-02-10-16-10-49,13,12,85104,3584,13066,46063
2017-02-10-16-10-49,13,13,71513,4294945210,17398,46004
2017-02-10-16-10-49,13,14,79974,4294951133,23870,46040
2017-02-10-16-10-49,13,15,64700,4294951539,18591,46061
2017-02-10-16-10-49,13,16,83031,4294941770,24655,46029
2017-02-10-16-10-49,14,01,81329,2724,22521,46059
2017-02-10-16-10-49,14,02,64404,4294958786,18130,46060
2017-02-10-16-10-49,14,03,93232,4294962569,25094,46037
2017-02-10-16-10-49,14,04,86206,2219,18019,46028
2017-02-10-16-10-49,14,05,72728,2588,23884,46069
2017-02-10-16-10-49,14,06,101308,15958,10830,46087
2017-02-10-16-10-49,14,07,93127,11142,17155,46016
2017-02-10-16-10-49,14,08,84947,4294963304,27121,46108
2017-02-10-16-10-49,14,09,78264,5656,23679,46053
2017-02-10-16-10-49,14,10,96716,12330,22226,46013
2017-02-10-16-10-49,14,11,99307,4294957897,26499,46026
2017-02-10-16-10-49,14,12,82799,4294965326,20027,46016
2017-02-10-16-10-49,14,13,72984,4294954356,19484,46011
2017-02-10-16-10-49,14,14,78681,4294953709,23656,46011
2017-02-10-16-10-49,14,15,85105,4294965678,19301,46002
2017-02-10-16-10-49,14,16,80009,4294949626,20502,46033
2017-02-10-16-10-49,15,01,82588,4294961014,18477,46019
2017-02-10-16-10-49,15,02,96006,4294965928,18122,46079
2017-02-10-16-10-49,15,03,90081,4294947145,16973,46084
2017-02-10-16-10-49,15,04,91350,4294946654,24437,46007
2017-02-10-16-10-49,15,05,81830,3838,25715,46105
2017-02-10-16-10-49,15,06,87643,2298,19201,46055
2017-02-10-16-10-49,15,07,65735,4294944901,18490,46104
2017-02-10-16-10-49,15,08,75420,5289,19650,46088
2017-02-10-16-10-49,15,09,89025,11644,18923,46102
2017-02-10-16-10-49,15,10,87643,4294951157,25917,45932
2017-02-10-16-10-49,15,11,100093,5981,14250,46051
2017-02-10-16-10-49,15,12,78804,4294949530,22445,46074
2017-02-10-16-10-49,15,13,68135,4294954763,16480,46061
2017-02-10-16-10-49,15,14,85485,4294956211,20603,46090
2017-02-10-16-10-49,15,15,64341,4294956805,23819,46069
2017-02-10-16-10-49,15,16,69889,4294954443,18061,46038
2017-02-10-16-17-19,01,01,50555,4294962755,4809,46049
2017-02-10-16-17-19,01,02,72503,9300,12816,46063
2017-02-10-16-17-19,01,03,45547,4294958954,19678,46041
2017-02-10-16-17-19,01,04,66980,4365,10832,46034
2017-02-10-16-17-19,01,05,46108,4294966287,10645,46024
2017-02-10-16-17-19,01,06,56987,4294966199,14740,45996
2017-02-10-16-17-19,01,07,64453,4294956811,17992,46061
2017-02-10-16-17-19,01,08,54811,4294955534,16222,46049
2017-02-10-16-17-19,01,09,45086,2945,11379,46117
2017-02-10-16-17-19,01,10,51904,4294954391,12570,46078
2017-02-10-16-17-19,01,11,55821,4294966309,11155,46066
2017-02-10-16-17-19,01,12,51554,4294964729,15202,46085
2017-02-10-16-17-19,01,13,49757,4294951800,14098,46012
2017-02-10-16-17-19,01,14,42745,4294940152,20412,46059
2017-02-10-16-17-19,01,15,41851,15547,7454,46039
2017-02-10-16-17-19,01,16,44381,4294957778,17307,46061
2017-02-10-16-17-19,02,01,60926,4294961904,18014,46062
2017-02-10-16-17-19,02,02,55882,4294960923,11072,46115
2017-02-10-16-17-19,02,03,47007,4294960079,13700,46019
2017-02-10-16-17-19,02,04,78463,6493,14716,46003
2017-02-10-16-17-19,02,05,52048,14327,20548,45991
2017-02-10-16-17-19,02,06,72365,31077,2726,45991
2017-02-10-16-17-19,02,07,58157,4294962310,16215,46093
2017-02-10-16-17-19,02,08,46610,4294961513,20190,46050
2017-02-10-16-17-19,02,09,51134,2718,9469,46034
2017-02-10-16-17-19,02,10,67952,4294958997,19522,46039
2017-02-10-16-17-19,02,11,43623,4294961473,1413,46064
2017-02-10-16-17-19,02,12,71443,4294962472,14512,46006
2017-02-10-16-17-19,02,13,55601,4294966157,14387,46094
2017-02-10-16-17-19,02,14,46791,4294956065,18490,46041
2017-02-10-16-17-19,02,15,40928,4294964353,14675,46059
2017-02-10-16-17-19,02,16,45687,5979,6582,46107
2017-02-10-16-17-19,03,01,52658,4294952619,20117,46072
2017-02-10-16-17-19,03,02,72289,4294963428,13400,46043
2017-02-10-16-17-19,03,03,65996,725,16941,46100
2017-02-10-16-17-19,03,04,60757,4294966811,9214,46064
2017-02-10-16-17-19,03,05,71766,4294965963,24581,45972
2017-02-10-16-17-19,03,06,62529,4294963123,9949,46034
2017-02-10-16-17-19,03,07,73966,4294953298,18583,46055
2017-02-10-16-17-19,03,08,79094,4294952793,18632,46066
2017-02-10-16-17-19,03,09,63129,4294958289,15405,46077
2017-02-10-16-17-19,03,10,73575,4294951334,15405,46086
2017-02-10-16-17-19,03,11,54450,2460,16836,46128
2017-02-10-16-17-19,03,12,61891,19132,10920,46104
2017-02-10-16-17-19,03,13,56843,4294945699,14916,46057
2017-02-10-16-17-19,03,14,57151,4294954449,20871,46066
2017-02-10-16-17-19,03,15,48864,480,12441,46027
2017-02-10-16-17-19,03,16,58545,4294955283,11052,46071
2017-02-10-16-17-19,04,01,66171,6128,19144,46112
2017-02-10-16-17-19,04,02,54256,4701,10307,46090
2017-02-10-16-17-19,04,03,66297,15343,6728,46083
2017-02-10-16-17-19,04,04,61040,1348,20358,46015
2017-02-10-16-17-19,04,05,54759,9151,4599,45984
2017-02-10-16-17-19,04,06,66161,4294965656,24337,46131
2017-02-10-16-17-19,04,07,63881,4294948956,26589,46166
2017-02-10-16-17-19,04,08,72944,4294949983,20044,46048
2017-02-10-16-17-19,04,09,61981,4294966378,12831,46042
2017-02-10-16-17-19,04,10,54067,4294966684,16701,46149
2017-02-10-16-17-19,04,11,68689,4986,11412,46070
2017-02-10-16-17-19,04,12,51668,4294946887,14838,46105
2017-02-10-16-17-19,04,13,59495,6864,17021,46138
2017-02-10-16-17-19,04,14,73610,480,17009,46028
2017-02-10-16-17-19,04,15,54821,4294958035,14386,45972
2017-02-10-16-17-19,04,16,67163,4294957202,10249,45996
2017-02-10-16-17-19,05,01,55125,4294953417,11249,46039
2017-02-10-16-17-19,05,02,69175,10783,12312,46058
2017-02-10-16-17-19,05,03,67234,1444,11092,46056
2017-02-10-16-17-19,05,04,73492,4294942900,28691,46031
2017-02-10-16-17-19,05,05,66798,4871,6786,46059
2017-02-10-16-17-19,05,06,64851,4294958769,14426,46067
2017-02-10-16-17-19,05,07,60975,4294947150,19957,46040
2017-02-10-16-17-19,05,08,51157,3408,12991,46056
2017-02-10-16-17-19,05,09,72692,1292,19853,46060
2017-02-10-16-17-19,05,10,55588,4294965305,14784,45122
2017-02-10-16-17-19,05,11,66447,4294947592,20430,46056
2017-02-10-16-17-19,05,12,66615,4294954038,14729,46021
2017-02-10-16-17-19,05,13,31021,3157,11804,46042
2017-02-10-16-17-19,05,14,58202,4294957429,13722,46063
2017-02-10-16-17-19,05,15,48411,4294946925,15623,46024
2017-02-10-16-17-19,05,16,42019,4294966600,18604,46100
2017-02-10-16-17-19,06,01,70994,5980,14220,46143
2017-02-10-16-17-19,06,02,71708,4294961264,18813,46075
2017-02-10-16-17-19,06,03,68337,4294956021,21109,46000
2017-02-10-16-17-19,06,04,64662,4294956751,21008,46096
2017-02-10-16-17-19,06,05,64181,4294958222,18249,46030
2017-02-10-16-17-19,06,06,57639,18802,12277,46039
2017-02-10-16-17-19,06,07,66516,4294965585,17527,46067
2017-02-10-16-17-19,06,08,51197,4294963160,14251,46047
2017-02-10-16-17-19,06,09,69429,7044,13721,45834
2017-02-10-16-17-19,06,10,76212,13703,8057,46039
2017-02-10-16-17-19,06,11,59020,4294940157,14269,45987
2017-02-10-16-17-19,06,12,65199,4294960716,17692,46099
2017-02-10-16-17-19,06,13,64425,4294954307,22361,46027
2017-02-10-16-17-19,06,14,74415,4294949217,6696,46037
2017-02-10-16-17-19,06,15,46745,4294960773,19203,46070
2017-02-10-16-17-19,06,16,65801,4294940421,14777,46102
2017-02-10-16-17-19,07,01,76275,4294948786,18228,46131
2017-02-10-16-17-19,07,02,78150,4294944141,22299,46061
2017-02-10-16-17-19,07,03,59792,4294963015,25840,46132
2017-02-10-16-17-19,07,04,72800,4294961301,16488,45998
2017-02-10-16-17-19,07,05,60937,4294963475,21952,46063
2017-02-10-16-17-19,07,06,79528,2055,12448,46072
2017-02-10-16-17-19,07,07,65245,3298,18538,46023
2017-02-10-16-17-19,07,08,80627,531,14844,46039
2017-02-10-16-17-19,07,09,84697,2771,9181,46010
2017-02-10-16-17-19,07,10,82226,3982,17624,46007
2017-02-10-16-17-19,07,11,67706,4294964517,16389,46074
2017-02-10-16-17-19,07,12,81074,4294957696,15525,46023
2017-02-10-16-17-19,07,13,62554,4294962764,14979,46022
2017-02-10-16-17-19,07,14,72692,4294940082,27809,46088
2017-02-10-16-17-19,07,15,75250,4294957975,17457,46038
2017-02-10-16-17-19,07,16,51504,4294955449,13771,46074
2017-02-10-16-17-19,08,01,77005,9162,7531,46041
2017-02-10-16-17-19,08,02,73172,4294964766,19344,46080
2017-02-10-16-17-19,08,03,77817,4294961891,21889,46097
2017-02-10-16-17-19,08,04,87724,4294965781,15047,46018
2017-02-10-16-17-19,08,05,75542,4294957938,22849,46034
2017-02-10-16-17-19,08,06,87647,6131,18217,46014
2017-02-10-16-17-19,08,07,95313,4294964149,19960,46010
2017-02-10-16-17-19,08,08,75941,2644,19491,46100
2017-02-10-16-17-19,08,09,75213,4294964668,16038,46002
2017-02-10-16-17-19,08,10,76043,4294959758,14903,45977
2017-02-10-16-17-19,08,11,69668,4294966808,17016,46069
2017-02-10-16-17-19,08,12,79683,4294949131,14707,46041
2017-02-10-16-17-19,08,13,78080,4294941890,17147,46043
2017-02-10-16-17-19,08,14,71274,4294961438,14247,46074
2017-02-10-16-17-19,08,15,82001,4294936655,21319,46062
2017-02-10-16-17-19,08,16,52914,6073,23152,46081
2017-02-10-16-17-19,09,01,80868,4294939263,21159,46100
2017-02-10-16-17-19,09,02,69034,4294966204,12305,46060
2017-02-10-16-17-19,09,03,69154,4294961425,20331,46064
2017-02-10-16-17-19,09,04,64599,4294953767,14838,46021
2017-02-10-16-17-19,09,05,52801,407,19903,46025
2017-02-10-16-17-19,09,06,60152,4294959612,20008,46083
2017-02-10-16-17-19,09,07,77428,4294951761,19707,46000
2017-02-10-16-17-19,09,08,69703,4938,21746,46114
2017-02-10-16-17-19,09,09,73673,14022,16074,46147
2017-02-10-16-17-19,09,10,64215,8081,22949,46030
2017-02-10-16-17-19,09,11,71077,4294963927,10991,46088
2017-02-10-16-17-19,09,12,82857,1006,14853,46082
2017-02-10-16-17-19,09,13,73925,4294948368,20156,46005
2017-02-10-16-17-19,09,14,62973,4294949344,11182,46070
2017-02-10-16-17-19,09,15,72044,4294937966,19835,46035
2017-02-10-16-17-19,09,16,64242,4294952078,14667,46014
2017-02-10-16-17-19,10,01,80241,3432,14263,46046
2017-02-10-16-17-19,10,02,85997,4294962668,21712,45978
2017-02-10-16-17-19,10,03,66812,943,26187,45728
2017-02-10-16-17-19,10,04,71647,4294960247,22256,46036
2017-02-10-16-17-19,10,05,85351,4294963143,28654,46052
2017-02-10-16-17-19,10,06,73011,4294943562,23321,46072
2017-02-10-16-17-19,10,07,65916,4294967032,17304,46031
2017-02-10-16-17-19,10,08,80716,4294963035,18850,46030
2017-02-10-16-17-19,10,09,80193,7697,12348,46084
2017-02-10-16-17-19,10,10,88830,4294961023,21397,46076
2017-02-10-16-17-19,10,11,71123,4294945082,20295,46039
2017-02-10-16-17-19,10,12,72371,6629,13464,46001
2017-02-10-16-17-19,10,13,84216,4294956173,31541,46015
2017-02-10-16-17-19,10,14,53658,4294950785,21765,46143
2017-02-10-16-17-19,10,15,62659,6832,16574,46062
2017-02-10-16-17-19,10,16,69858,4294961674,24328,46070
2017-02-10-16-17-19,11,01,80894,4294958320,23200,46015
2017-02-10-16-17-19,11,02,87473,4294948283,20336,46105
2017-02-10-16-17-19,11,03,74638,4294960727,14181,46073
2017-02-10-16-17-19,11,04,93215,9509,20251,45989
2017-02-10-16-17-19,11,05,77980,4294959181,27757,46039
2017-02-10-16-17-19,11,06,72232,4294966441,7175,46029
2017-02-10-16-17-19,11,07,65759,4294963044,26663,46075
2017-02-10-16-17-19,11,08,93567,4294965591,20609,46106
2017-02-10-16-17-19,11,09,88381,4294964808,29054,46048
2017-02-10-16-17-19,11,10,86539,4294959744,12707,46044
2017-02-10-16-17-19,11,11,61468,3150,19690,46048
2017-02-10-16-17-19,11,12,81645,4294963438,16929,46026
2017-02-10-16-17-19,11,13,92339,4294953838,24188,45991
2017-02-10-16-17-19,11,14,103204,10302,12602,46089
2017-02-10-16-17-19,11,15,82694,4294942610,21676,46106
2017-02-10-16-17-19,11,16,85810,4294954161,13325,46065
2017-02-10-16-17-19,12,01,90181,4294965803,18594,46076
2017-02-10-16-17-19,12,02,96206,4294949457,18343,46069
2017-02-10-16-17-19,12,03,109912,4294952205,23079,46092
2017-02-10-16-17-19,12,04,88861,4294965937,22433,46028
2017-02-10-16-17-19,12,05,75635,4294940386,23879,46116
2017-02-10-16-17-19,12,06,81082,4294957528,16597,46097
2017-02-10-16-17-19,12,07,91109,3376,19172,46068
2017-02-10-16-17-19,12,08,89983,4294964817,15790,46088
2017-02-10-16-17-19,12,09,94789,4294959471,20880,46062
2017-02-10-16-17-19,12,10,82021,4294959403,18331,46022
2017-02-10-16-17-19,12,11,86906,4294959328,20801,46057
2017-02-10-16-17-19,12,12,77279,4294951920,17488,46074
2017-02-10-16-17-19,12,13,84028,4294962812,20882,46034
2017-02-10-16-17-19,12,14,86432,4294961958,14577,46038
2017-02-10-16-17-19,12,15,58932,4294963192,16163,46018
2017-02-10-16-17-19,12,16,64540,4294956801,22558,46053
2017-02-10-16-17-19,13,01,93697,2786,16034,46052
2017-02-10-16-17-19,13,02,75787,4294966437,17852,46108
2017-02-10-16-17-19,13,03,73428,5764,21652,45985
2017-02-10-16-17-19,13,04,83827,4294960215,23164,45983
2017-02-10-16-17-19,13,05,73414,4294951387,15619,46078
2017-02-10-16-17-19,13,06,96607,3439,12717,46058
2017-02-10-16-17-19,13,07,86325,4294961150,22293,46067
2017-02-10-16-17-19,13,08,72687,4294966457,24951,46096
2017-02-10-16-17-19,13,09,70619,4294955938,15368,46024
2017-02-10-16-17-19,13,10,83143,4294965093,20953,46000
2017-02-10-16-17-19,13,11,92672,4294959393,23524,46001
2017-02-10-16-17-19,13,12,84928,3538,13093,46059
2017-02-10-16-17-19,13,13,71915,4294945140,17649,46004
2017-02-10-16-17-19,13,14,80088,4294951037,23833,46043
2017-02-10-16-17-19,13,15,64877,4294951721,18627,46070
2017-02-10-16-17-19,13,16,83504,4294941690,24601,46028
2017-02-10-16-17-19,14,01,81473,2686,22468,46062
2017-02-10-16-17-19,14,02,64331,4294958728,18175,46053
2017-02-10-16-17-19,14,03,93266,4294962321,25267,46033
2017-02-10-16-17-19,14,04,86316,2193,18172,46029
2017-02-10-16-17-19,14,05,72941,2733,23675,46063
2017-02-10-16-17-19,14,06,101266,15690,10784,46089
2017-02-10-16-17-19,14,07,93136,10875,16962,46018
2017-02-10-16-17-19,14,08,85009,4294963380,26948,46110
2017-02-10-16-17-19,14,09,78234,5492,23626,46053
